county_string,Category,species,date,waterbody1,waterbody2,specialtype,county
Russell County,A,,2021-01-22T00:00:00Z,Big Cedar Creek,NA,NA,Russell
Roanoke County,A,,2021-01-22T00:00:00Z,Roanoke River,City,NA,Roanoke
Rockingham County,A,,2021-01-21T00:00:00Z,Briery Branch Lake,NA,National Forest Water,Rockingham
Rockingham County,A,,2021-01-21T00:00:00Z,Hone Quarry Lake,NA,National Forest Water,Rockingham
Rockingham County,C,,2021-01-21T00:00:00Z,Hone Quarry Run,NA,National Forest Water,Rockingham
Prince William County,U,,2021-01-21T00:00:00Z,Locust Shade Park,NA,NA,Prince William
Bath County,A,,2021-01-20T00:00:00Z,Jackson River,Hidden Valley,National Forest Water,Bath
Augusta County,B,,2021-01-20T00:00:00Z,North River,Gorge,National Forest Water,Augusta
Augusta County,B,,2021-01-20T00:00:00Z,North River,Natural Chimneys,NA,Augusta
Giles County,A,,2021-01-20T00:00:00Z,Big Stoney Creek,NA,National Forest Water,Giles
Augusta County,B,,2021-01-19T00:00:00Z,Back Creek,NA,National Forest Water,Augusta
Augusta County,C,,2021-01-19T00:00:00Z,Mills Creek,NA,National Forest Water,Augusta
Shenandoah County,A,,2021-01-19T00:00:00Z,Passage Creek,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Shenandoah
Shenandoah County,C,,2021-01-19T00:00:00Z,Peters Mill Creek,NA,National Forest Water,Shenandoah
Nelson County,C,,2021-01-19T00:00:00Z,South Rockfish River,NA,NSF,Nelson
Franklin County,A,,2021-01-15T00:00:00Z,Pigg River,NA,Heritage Day Water,Franklin
Franklin County,B,,2021-01-15T00:00:00Z,Runnett Bag Creek,NA,NA,Franklin
Rockbridge County,B,,2021-01-15T00:00:00Z,Irish Creek,NA,National Forest Water,Rockbridge
Rockingham County,B,,2021-01-15T00:00:00Z,Dry River,NA,NSF,Rockingham
Patrick County,A,,2021-01-15T00:00:00Z,Dan River,Below Powerhouse,NA,Patrick
Madison County,A,,2021-01-14T00:00:00Z,Hughes River,NA,NA,Madison
City of Hampton,U,,2021-01-14T00:00:00Z,Armistead Pointe Park Pond,NA,NA,Hampton
City of Chesapeake,U,,2021-01-14T00:00:00Z,Northwest River Park,NA,NA,Chesapeake
Augusta County,C,,2021-01-14T00:00:00Z,Falls Hollow,NA,"c(""NSF"", ""National Forest Water"")",Augusta
Augusta County,CR,,2021-01-14T00:00:00Z,South River,NA,NA,Augusta
Dickenson County,A,,2021-01-14T00:00:00Z,Russell Fork River,Bartlick,NA,Dickenson
Dickenson County,A,,2021-01-14T00:00:00Z,Pound River,Flannagan Dam,NA,Dickenson
City of Lynchburg,U,,2021-01-14T00:00:00Z,Ivy Creek Park Pond,Clemmons Lake,NA,Lynchburg
Albemarle County,A,,2021-01-13T00:00:00Z,Mint Springs Lake,Upper,NA,Albemarle
Albemarle County,A,,2021-01-13T00:00:00Z,Mint Springs Lake,Middle,NA,Albemarle
Montgomery County,B,,2021-01-13T00:00:00Z,Toms Creek,NA,NA,Montgomery
Rockingham County,C,,2021-01-13T00:00:00Z,German River,NA,NA,Rockingham
Rockingham County,B,,2021-01-13T00:00:00Z,Slate Lick Lake,NA,National Forest Water,Rockingham
Rockingham County,B,,2021-01-13T00:00:00Z,Slate Lick Run,NA,National Forest Water,Rockingham
Bath County,A,,2021-01-13T00:00:00Z,Bullpasture River,NA,NA,Bath
Highland County,A,,2021-01-13T00:00:00Z,Bullpasture River,NA,NA,Highland
Buchanan County,A,,2021-01-13T00:00:00Z,Dismal River,NA,NA,Buchanan
Smyth County,A,,2021-01-13T00:00:00Z,South Fork Holston River,Buller Dam,National Forest Water,Smyth
City of Richmond,U,,2021-01-12T00:00:00Z,Shields Lake,NA,NA,Richmond
Henrico County,U,,2021-01-12T00:00:00Z,Dorey Park Lake,NA,NA,Henrico
Frederick County,A,,2021-01-12T00:00:00Z,Clearbrook Lake,NA,NA,Frederick
Frederick County,B,,2021-01-12T00:00:00Z,Hogue Creek,NA,NA,Frederick
Frederick County,A,,2021-01-12T00:00:00Z,Winchester Lake,Wilkins Lake,NA,Frederick
Augusta County,DH,,2021-01-11T00:00:00Z,North River,Tail,"c(""Delayed Harvest Water"", ""National Forest Water"")",Augusta
Rockbridge County,A,,2021-01-11T00:00:00Z,Mill Creek,NA,National Forest Water,Rockbridge
Scott County,B,,2021-01-11T00:00:00Z,Stock Creek,NA,NA,Scott
Lee County,DH,,2021-01-11T00:00:00Z,Hardy Creek,NA,Delayed Harvest Water,Lee
Page County,B,,2021-01-08T00:00:00Z,Cub Run,NA,National Forest Water,Page
Page County,A,,2021-01-08T00:00:00Z,Hawksbill Creek,NA,Heritage Day Water,Page
Page County,C,,2021-01-08T00:00:00Z,Upper Passage Creek,NA,National Forest Water,Page
Smyth County,A,,2021-01-07T00:00:00Z,Staley Creek,NA,NA,Smyth
Alleghany County,A,,2021-01-07T00:00:00Z,Clifton Forge Reservoir,NA,National Forest Water,Alleghany
Alleghany County,B,,2021-01-07T00:00:00Z,Pounding Mill Creek,NA,National Forest Water,Alleghany
Alleghany County,C,,2021-01-07T00:00:00Z,Smith Creek,NA,"c(""NSF"", ""National Forest Water"")",Alleghany
Fauquier County,A,,2021-01-07T00:00:00Z,Thompson WMA Pond,NA,NA,Fauquier
Botetourt County,B,,2021-01-07T00:00:00Z,Roaring Run,NA,National Forest Water,Botetourt
Grayson County,B,,2021-01-06T00:00:00Z,Fox Creek,NA,National Forest Water,Grayson
Grayson County,B,,2021-01-06T00:00:00Z,Middle Fox Creek,NA,NA,Grayson
Amherst County,DH,,2021-01-06T00:00:00Z,Piney River,NA,Delayed Harvest Water,Amherst
Bath County,A,,2021-01-06T00:00:00Z,Back Creek,NA,National Forest Water,Bath
Bath County,DH,,2021-01-06T00:00:00Z,Back Creek,NA,Delayed Harvest Water,Bath
Carroll County,A,,2021-01-06T00:00:00Z,Crooked Creek,NA,NA,Carroll
City of Alexandria,U,,2021-01-05T00:00:00Z,Cook Lake,NA,NA,Alexandria
City of Fredericksburg,U,,2021-01-05T00:00:00Z,Old Cossey Pond,NA,NA,Fredericksburg
City of Chesapeake,U,,2021-01-05T00:00:00Z,Northwest River Park,NA,NA,Chesapeake
Wythe County,A,,2021-01-05T00:00:00Z,Cripple Creek,Rt. 94,NA,Wythe
Amherst County,B,,2021-01-04T00:00:00Z,Pedlar River,Upper,"c(""Heritage Day Water"", ""National Forest Water"")",Amherst
Amherst County,C,,2021-01-04T00:00:00Z,Davis Mill Creek,NA,National Forest Water,Amherst
Alleghany County,C,,2021-01-04T00:00:00Z,Wilson Creek,Lower,NA,Alleghany
Bath County,+,,2021-01-04T00:00:00Z,Wilson Creek,Only,NA,Bath
Augusta County,A,,2021-01-04T00:00:00Z,Hearthstone Lake,NA,National Forest Water,Augusta
Floyd County,A,,2021-01-01T00:00:00Z,Little River,NA,NA,Floyd
Roanoke County,A,,2020-12-30T00:00:00Z,Glade Creek,NA,NA,Roanoke
Roanoke County,A,,2020-12-30T00:00:00Z,Tinker Creek,NA,Heritage Day Water,Roanoke
Bath County,A,,2020-12-30T00:00:00Z,Jackson River,Rt. 623,National Forest Water,Bath
Augusta County,A,,2020-12-30T00:00:00Z,Lower Sherando Lake,NA,National Forest Water,Augusta
Madison County,A,,2020-12-29T00:00:00Z,Rose River,NA,Heritage Day Water,Madison
Shenandoah County,A,,2020-12-29T00:00:00Z,Stony Creek,NA,NA,Shenandoah
Bath County,CR,,2020-12-29T00:00:00Z,Spring Run,NA,NA,Bath
Henry County,A,,2020-12-28T00:00:00Z,Smith River,Lower,NA,Henry
Albemarle County,A,,2020-12-28T00:00:00Z,Mint Springs Lake,Middle,NA,Albemarle
Albemarle County,A,,2020-12-28T00:00:00Z,Mint Springs Lake,Upper,NA,Albemarle
Botetourt County,A,,2020-12-23T00:00:00Z,Jennings Creek,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Botetourt
Botetourt County,C,,2020-12-23T00:00:00Z,McFalls Creek,NA,National Forest Water,Botetourt
Bath County,A,,2020-12-23T00:00:00Z,Bullpasture River,NA,NA,Bath
Highland County,A,,2020-12-23T00:00:00Z,Bullpasture River,NA,NA,Highland
Amherst County,DH,,2020-12-21T00:00:00Z,Pedlar River,Below Dam,"c(""Delayed Harvest Water"", ""National Forest Water"")",Amherst
City of Hampton,U,,2020-12-18T00:00:00Z,Armistead Pointe Park Pond,NA,NA,Hampton
Frederick County,A,,2020-12-18T00:00:00Z,Winchester Lake,Wilkins Lake,NA,Frederick
Frederick County,A,,2020-12-18T00:00:00Z,Clearbrook Lake,NA,NA,Frederick
Roanoke County,A,,2020-12-18T00:00:00Z,Roanoke River,Salem,NA,Roanoke
City of Lynchburg,U,,2020-12-18T00:00:00Z,Ivy Creek Park Pond,Clemmons Lake,NA,Lynchburg
Montgomery County,A,,2020-12-17T00:00:00Z,Pandapas Pond,NA,National Forest Water,Montgomery
City of Norton,B,,2020-12-17T00:00:00Z,Norton Reservoir,Upper,NA,Norton
Rockingham County,A,,2020-12-15T00:00:00Z,Briery Branch Lake,NA,National Forest Water,Rockingham
Augusta County,A,,2020-12-15T00:00:00Z,Hearthstone Lake,NA,National Forest Water,Augusta
Rockingham County,A,,2020-12-15T00:00:00Z,Hone Quarry Lake,NA,National Forest Water,Rockingham
Montgomery County,C,,2020-12-15T00:00:00Z,Poverty Creek,NA,National Forest Water,Montgomery
Montgomery County,B,,2020-12-15T00:00:00Z,Toms Creek,NA,NA,Montgomery
Smyth County,A,,2020-12-15T00:00:00Z,South Fork Holston River,Lower,NA,Smyth
Amherst County,C,,2020-12-15T00:00:00Z,Rocky Row Run,NA,National Forest Water,Amherst
Prince William County,U,,2020-12-14T00:00:00Z,Locust Shade Park,NA,NA,Prince William
Henry County,B,,2020-12-14T00:00:00Z,Smith River,Dam,NA,Henry
Grayson County,B,,2020-12-14T00:00:00Z,Helton Creek,NA,NA,Grayson
Bedford County,A,,2020-12-11T00:00:00Z,Liberty Lake,NA,Heritage Day Water,Bedford
Grayson County,A,,2020-12-11T00:00:00Z,Big Wilson Creek,NA,NA,Grayson
Rockingham County,B,,2020-12-11T00:00:00Z,North Fork Shenandoah River,NA,NA,Rockingham
Wythe County,B,,2020-12-11T00:00:00Z,Gullion Fork Ponds,NA,National Forest Water,Wythe
City of Richmond,U,,2020-12-10T00:00:00Z,Shields Lake,NA,NA,Richmond
Henrico County,U,,2020-12-10T00:00:00Z,Dorey Park Lake,NA,NA,Henrico
Botetourt County,B,,2020-12-10T00:00:00Z,Middle Creek,NA,National Forest Water,Botetourt
Botetourt County,B,,2020-12-10T00:00:00Z,North Creek,NA,National Forest Water,Botetourt
City of Staunton,B,,2020-12-10T00:00:00Z,Lake Tams,NA,NA,Staunton
Augusta County,B,,2020-12-10T00:00:00Z,Upper Sherando Lake,NA,National Forest Water,Augusta
Rockbridge County,B,,2020-12-10T00:00:00Z,South River,NA,NA,Rockbridge
Craig County,A,,2020-12-09T00:00:00Z,Potts Creek,NA,National Forest Water,Craig
Bath County,+,,2020-12-09T00:00:00Z,Douthat Lake,Only,NA,Bath
Bath County,+,,2020-12-09T00:00:00Z,Wilson Creek,Only,NA,Bath
Frederick County,B,,2020-12-09T00:00:00Z,Paddy Run,NA,National Forest Water,Frederick
City of Fredericksburg,U,,2020-12-08T00:00:00Z,Old Cossey Pond,NA,NA,Fredericksburg
City of Alexandria,U,,2020-12-08T00:00:00Z,Cook Lake,NA,NA,Alexandria
Lee County,A,,2020-12-08T00:00:00Z,Martins Creek,NA,NA,Lee
Lee County,A,,2020-12-08T00:00:00Z,North Fork Powell River,NA,NA,Lee
Augusta County,A,,2020-12-08T00:00:00Z,Braley Pond,NA,National Forest Water,Augusta
Augusta County,A,,2020-12-08T00:00:00Z,Elkhorn Lake,NA,National Forest Water,Augusta
Smyth County,A,,2020-12-08T00:00:00Z,South Fork Holston River,Buller Dam,National Forest Water,Smyth
Nelson County,A,,2020-12-07T00:00:00Z,Tye River,NA,NA,Nelson
Floyd County,B,,2020-12-07T00:00:00Z,Goose Creek,NA,NA,Floyd
Wise County,A,,2020-12-07T00:00:00Z,Middle Fork Powell River,Appalachia,NA,Wise
Wise County,A,,2020-12-07T00:00:00Z,South Fork Powell River,NA,Heritage Day Water,Wise
Montgomery County,B,,2020-12-04T00:00:00Z,Craig Creek,NA,National Forest Water,Montgomery
Patrick County,B,,2020-12-04T00:00:00Z,Ararat River,NA,NA,Patrick
Patrick County,B,,2020-12-04T00:00:00Z,Clarks Creek,NA,NA,Patrick
Smyth County,A,,2020-12-04T00:00:00Z,Middle Fork Holston River,Marion,Heritage Day Water,Smyth
Smyth County,A,,2020-12-04T00:00:00Z,Middle Fork Holston River,Chilhowie,Heritage Day Water,Smyth
Augusta County,A,,2020-12-04T00:00:00Z,South River,Ridgeview Park,NA,Augusta
Bath County,B,,2020-12-04T00:00:00Z,Pads Creek,NA,National Forest Water,Bath
Rockingham County,A,,2020-12-04T00:00:00Z,South River,Grottoes,NA,Rockingham
Bath County,A,,2020-12-03T00:00:00Z,Jackson River,Hidden Valley,National Forest Water,Bath
Roanoke County,A,,2020-12-02T00:00:00Z,Roanoke River,City,NA,Roanoke
Patrick County,B,,2020-12-02T00:00:00Z,Rockcastle Creek,NA,NA,Patrick
Albemarle County,A,,2020-12-02T00:00:00Z,Scottsville Lake,Was Named: Mink Creek Reservoir,NA,Albemarle
Rockingham County,B,,2020-12-02T00:00:00Z,Silver Lake,NA,NA,Rockingham
Shenandoah County,B,,2020-12-02T00:00:00Z,Tomahawk Pond,NA,National Forest Water,Shenandoah
Rockbridge County,A,,2020-12-02T00:00:00Z,Maury River,NA,NA,Rockbridge
Rockbridge County,A,,2020-12-02T00:00:00Z,Mill Creek,NA,National Forest Water,Rockbridge
Patrick County,A,,2020-12-01T00:00:00Z,Dan River,Below Powerhouse,NA,Patrick
Albemarle County,A,,2020-12-01T00:00:00Z,Mint Springs Lake,Middle,NA,Albemarle
Albemarle County,A,,2020-12-01T00:00:00Z,Mint Springs Lake,Upper,NA,Albemarle
Washington County,A,,2020-12-01T00:00:00Z,Big Tumbling Creek,NA,FFA,Washington
Tazewell County,B,,2020-12-01T00:00:00Z,Little Tumbling Creek,NA,NA,Tazewell
Washington County,B,,2020-12-01T00:00:00Z,Big Brumley Creek,NA,NA,Washington
Bath County,A,,2020-12-01T00:00:00Z,Cowpasture River,NA,National Forest Water,Bath
Madison County,A,,2020-11-30T00:00:00Z,Hughes River,NA,NA,Madison
Smyth County,A,,2020-11-30T00:00:00Z,South Fork Holston River,Buller Dam,National Forest Water,Smyth
Wythe County,A,,2020-11-30T00:00:00Z,Rural Retreat Lake Pond,NA,NA,Wythe
Augusta County,A,,2020-11-30T00:00:00Z,Braley Pond,NA,National Forest Water,Augusta
Bath County,+,,2020-11-24T00:00:00Z,Douthat Lake,Only,NA,Bath
Wythe County,A,,2020-11-24T00:00:00Z,Cripple Creek,Rt. 94,NA,Wythe
Alleghany County,A,,2020-11-23T00:00:00Z,Clifton Forge Reservoir,NA,National Forest Water,Alleghany
City of Lynchburg,U,,2020-11-21T00:00:00Z,Ivy Creek Park Pond,Clemmons Lake,NA,Lynchburg
Pulaski County,B,,2020-11-21T00:00:00Z,Peak Creek-Below Gatewood Reservoir,NA,NA,Pulaski
Warren County,B,,2020-11-20T00:00:00Z,Happy Creek,NA,NA,Warren
Fauquier County,A,,2020-11-20T00:00:00Z,Thompson WMA Pond,NA,NA,Fauquier
Franklin County,A,,2020-11-20T00:00:00Z,Pigg River,NA,Heritage Day Water,Franklin
Franklin County,B,,2020-11-20T00:00:00Z,Runnett Bag Creek,NA,NA,Franklin
Scott County,A,,2020-11-20T00:00:00Z,Bark Camp Lake,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Scott
Grayson County,A,,2020-11-20T00:00:00Z,Elk Creek,NA,NA,Grayson
Grayson County,A,,2020-11-20T00:00:00Z,Hales Lake,NA,National Forest Water,Grayson
Albemarle County,A,,2020-11-19T00:00:00Z,Scottsville Lake,Was Named: Mink Creek Reservoir,NA,Albemarle
City of Hampton,U,,2020-11-19T00:00:00Z,Armistead Pointe Park Pond,NA,NA,Hampton
Highland County,B,,2020-11-19T00:00:00Z,South Branch Potomac River,NA,NA,Highland
Washington County,A,,2020-11-19T00:00:00Z,Beartree Lake,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Washington
Rockingham County,B,,2020-11-18T00:00:00Z,Silver Lake,NA,NA,Rockingham
Shenandoah County,B,,2020-11-18T00:00:00Z,Tomahawk Pond,NA,National Forest Water,Shenandoah
Montgomery County,B,,2020-11-18T00:00:00Z,Craig Creek,NA,National Forest Water,Montgomery
Russell County,A,,2020-11-18T00:00:00Z,Big Cedar Creek,NA,NA,Russell
Floyd County,A,,2020-11-18T00:00:00Z,Burkes Fork,NA,NA,Floyd
Floyd County,A,,2020-11-18T00:00:00Z,Little River,NA,NA,Floyd
City of Fredericksburg,U,,2020-11-17T00:00:00Z,Old Cossey Pond,NA,NA,Fredericksburg
City of Alexandria,U,,2020-11-17T00:00:00Z,Cook Lake,NA,NA,Alexandria
Augusta County,DH,,2020-11-17T00:00:00Z,North River,Tail,"c(""Delayed Harvest Water"", ""National Forest Water"")",Augusta
Augusta County,B,,2020-11-17T00:00:00Z,Upper Sherando Lake,NA,National Forest Water,Augusta
Montgomery County,A,,2020-11-17T00:00:00Z,Pandapas Pond,NA,National Forest Water,Montgomery
Smyth County,A,,2020-11-17T00:00:00Z,Staley Creek,NA,NA,Smyth
Smyth County,B,,2020-11-17T00:00:00Z,Middle Fork Holston River,Upper,NA,Smyth
Bland County,C,,2020-11-17T00:00:00Z,Laurel Fork Creek,NA,NA,Bland
Bland County,A,,2020-11-17T00:00:00Z,Wolf Creek,NA,NA,Bland
Bath County,+,,2020-11-16T00:00:00Z,Wilson Creek,Only,NA,Bath
Alleghany County,C,,2020-11-16T00:00:00Z,Wilson Creek,Lower,NA,Alleghany
Augusta County,A,,2020-11-16T00:00:00Z,Hearthstone Lake,NA,National Forest Water,Augusta
Dickenson County,A,,2020-11-16T00:00:00Z,Russell Fork River,Bartlick,NA,Dickenson
Dickenson County,A,,2020-11-16T00:00:00Z,Pound River,Flannagan Dam,NA,Dickenson
Floyd County,B,,2020-11-13T00:00:00Z,Laurel Fork,NA,NA,Floyd
Patrick County,B,,2020-11-13T00:00:00Z,Rockcastle Creek,NA,NA,Patrick
Wise County,B,,2020-11-13T00:00:00Z,Bear Creek Reservoir,Wise Res.,NA,Wise
Frederick County,B,,2020-11-13T00:00:00Z,Hogue Creek,NA,NA,Frederick
Bedford County,A,,2020-11-12T00:00:00Z,Liberty Lake,NA,Heritage Day Water,Bedford
Prince William County,U,,2020-11-12T00:00:00Z,Locust Shade Park,NA,NA,Prince William
Bland County,B,,2020-11-12T00:00:00Z,Lick Creek,NA,NA,Bland
Tazewell County,C,,2020-11-12T00:00:00Z,Laurel Creek,NA,National Forest Water,Tazewell
Henry County,B,,2020-11-10T00:00:00Z,Smith River,Dam,NA,Henry
Greene County,B,,2020-11-10T00:00:00Z,South River,NA,NA,Greene
Madison County,A,,2020-11-10T00:00:00Z,Rose River,NA,Heritage Day Water,Madison
Giles County,A,,2020-11-10T00:00:00Z,Wolf Creek,NA,NA,Giles
Buchanan County,A,,2020-11-10T00:00:00Z,Dismal River,NA,NA,Buchanan
Shenandoah County,B,,2020-11-10T00:00:00Z,Mill Creek,NA,NA,Shenandoah
Floyd County,B,,2020-11-09T00:00:00Z,Goose Creek,NA,NA,Floyd
Amherst County,B,,2020-11-09T00:00:00Z,Pedlar River,Upper,"c(""Heritage Day Water"", ""National Forest Water"")",Amherst
Washington County,A,,2020-11-09T00:00:00Z,Tennessee Laurel,NA,NA,Washington
Washington County,A,,2020-11-09T00:00:00Z,Whitetop Laurel,Lower,National Forest Water,Washington
Washington County,A,,2020-11-09T00:00:00Z,Whitetop Laurel,Upper,National Forest Water,Washington
Augusta County,A,,2020-11-09T00:00:00Z,Lower Sherando Lake,NA,National Forest Water,Augusta
Carroll County,A,,2020-11-07T00:00:00Z,Crooked Creek,NA,NA,Carroll
Carroll County,A,,2020-11-07T00:00:00Z,Little Reed Island Creek,NA,NA,Carroll
Rockbridge County,B,,2020-11-06T00:00:00Z,Irish Creek,NA,National Forest Water,Rockbridge
Bath County,CR,,2020-11-06T00:00:00Z,Spring Run,NA,NA,Bath
Giles County,A,,2020-11-06T00:00:00Z,Big Stoney Creek,NA,National Forest Water,Giles
Wythe County,A,,2020-11-06T00:00:00Z,Cripple Creek,Ravens,Heritage Day Water,Wythe
Augusta County,B,,2020-11-05T00:00:00Z,Back Creek,NA,National Forest Water,Augusta
Augusta County,B,,2020-11-05T00:00:00Z,Upper Sherando Lake,NA,National Forest Water,Augusta
Tazewell County,A,,2020-11-05T00:00:00Z,Lincolnshire Lake,NA,Heritage Day Water,Tazewell
Augusta County,B,,2020-11-04T00:00:00Z,North River,Gorge,National Forest Water,Augusta
Augusta County,B,,2020-11-04T00:00:00Z,North River,Natural Chimneys,NA,Augusta
Botetourt County,B,,2020-11-04T00:00:00Z,Roaring Run,NA,National Forest Water,Botetourt
Henry County,A,,2020-11-04T00:00:00Z,Smith River,Lower,NA,Henry
Tazewell County,A,,2020-11-04T00:00:00Z,Lake Witten,NA,Heritage Day Water,Tazewell
Scott County,B,,2020-11-04T00:00:00Z,Big Stony Creek,NA,NA,Scott
Scott County,B,,2020-11-04T00:00:00Z,Little Stony Creek,NA,National Forest Water,Scott
Henrico County,U,,2020-11-02T00:00:00Z,Dorey Park Lake,NA,NA,Henrico
City of Richmond,U,,2020-11-02T00:00:00Z,Shields Lake,NA,NA,Richmond
Scott County,A,,2020-10-30T00:00:00Z,Bark Camp Lake,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Scott
Wythe County,B,,2020-10-30T00:00:00Z,Gullion Fork Ponds,NA,National Forest Water,Wythe
Wythe County,C,,2020-10-30T00:00:00Z,Stoney Creek,NA,National Forest Water,Wythe
Wythe County,C,,2020-10-30T00:00:00Z,West Fork Reed Creek,NA,National Forest Water,Wythe
Augusta County,A,,2020-10-30T00:00:00Z,Braley Pond,NA,National Forest Water,Augusta
Montgomery County,A,,2020-10-29T00:00:00Z,Pandapas Pond,NA,National Forest Water,Montgomery
Smyth County,A,,2020-10-29T00:00:00Z,Staley Creek,NA,NA,Smyth
Smyth County,B,,2020-10-29T00:00:00Z,Middle Fork Holston River,Upper,NA,Smyth
Rockbridge County,B,,2020-10-29T00:00:00Z,South River,NA,NA,Rockbridge
Bedford County,A,,2020-10-28T00:00:00Z,Liberty Lake,NA,Heritage Day Water,Bedford
Wise County,B,,2020-10-28T00:00:00Z,Bear Creek Reservoir,Wise Res.,NA,Wise
Dickenson County,C,,2020-10-28T00:00:00Z,Frying Pan Creek,NA,NA,Dickenson
Buchanan County,C,,2020-10-28T00:00:00Z,Russell Fork River,NA,NA,Buchanan
Grayson County,B,,2020-10-28T00:00:00Z,Helton Creek,NA,NA,Grayson
Lee County,A,,2020-10-27T00:00:00Z,North Fork Powell River,NA,NA,Lee
Scott County,B,,2020-10-27T00:00:00Z,Stock Creek,NA,NA,Scott
Patrick County,C,,2020-10-27T00:00:00Z,South Mayo River,North Fork,NA,Patrick
Patrick County,C,,2020-10-27T00:00:00Z,South Mayo River,South Fork,NA,Patrick
Bath County,+,,2020-10-27T00:00:00Z,Douthat Lake & Wilson Creek,NA,FFA,Bath
Russell County,A,,2020-10-26T00:00:00Z,Big Cedar Creek,NA,NA,Russell
Albemarle County,A,,2020-10-26T00:00:00Z,Sugar Hollow Reservoir,NA,NA,Albemarle
Bath County,+,,2020-10-23T00:00:00Z,Douthat Lake & Wilson Creek,NA,FFA,Bath
Augusta County,A,,2020-10-23T00:00:00Z,Elkhorn Lake,NA,National Forest Water,Augusta
Bland County,B,,2020-10-23T00:00:00Z,Lick Creek,NA,NA,Bland
Buchanan County,A,,2020-10-23T00:00:00Z,Dismal River,NA,NA,Buchanan
Tazewell County,A,,2020-10-23T00:00:00Z,Lincolnshire Lake,NA,Heritage Day Water,Tazewell
Roanoke County,A,,2020-10-22T00:00:00Z,Roanoke River,City,NA,Roanoke
Appomattox County,DH,,2020-10-22T00:00:00Z,Holliday Creek,NA,Delayed Harvest Water,Appomattox
Bath County,A,,2020-10-22T00:00:00Z,Jackson River,Hidden Valley,National Forest Water,Bath
Wise County,C,,2020-10-22T00:00:00Z,Clear Creek,NA,National Forest Water,Wise
City of Norton,B,,2020-10-22T00:00:00Z,Norton Reservoir,Upper,NA,Norton
Smyth County,A,,2020-10-22T00:00:00Z,South Fork Holston River,Buller Dam,National Forest Water,Smyth
Craig County,A,,2020-10-21T00:00:00Z,Potts Creek,NA,National Forest Water,Craig
